date,state,city,avg_temperature,rainfall,humidity,wind_speed,cloud_cover,aqi,year,month,week,season,stress_level
2025-01-21,Uttar Pradesh,Lucknow,36.2,0.0,73.1,4.3,81.5,121,2025,1,4,winter,Mild Stress
2025-01-21,Madhya Pradesh,Bhopal,28.1,15.75,89.0,2.9,65.8,158,2025,1,4,winter,Healthy
2025-01-22,Maharashtra,Mumbai,27.6,0.0,40.7,15.2,92.1,111,2025,1,4,winter,Healthy
2025-01-22,Delhi,Delhi,27.7,4.0,90.3,13.8,46.6,235,2025,1,4,winter,Mild Stress
2025-01-22,Karnataka,Bengaluru,33.7,15.75,37.7,3.1,66.1,209,2025,1,4,winter,Healthy
2025-01-22,Tamil Nadu,Chennai,22.9,6.3,93.3,6.9,55.1,196,2025,1,4,winter,Healthy
2025-01-22,West Bengal,Kolkata,39.5,0.0,33.7,14.2,55.9,178,2025,1,4,winter,Mild Stress
2025-01-22,Telangana,Hyderabad,29.3,1.8,83.2,17.9,46.9,238,2025,1,4,winter,Healthy
2025-01-22,Gujarat,Ahmedabad,36.6,2.0,46.7,12.4,73.1,323,2025,1,4,winter,Mild Stress
2025-01-22,Rajasthan,Jaipur,21.5,0.0,75.9,20.3,51.8,173,2025,1,4,winter,Mild Stress
2025-01-22,Uttar Pradesh,Lucknow,22.5,0.0,50.7,22.8,39.4,87,2025,1,4,winter,Mild Stress
2025-01-22,Madhya Pradesh,Bhopal,27.2,5.0,71.9,7.8,85.5,225,2025,1,4,winter,Healthy
2025-01-23,Maharashtra,Mumbai,37.1,0.0,68.7,10.2,16.7,186,2025,1,4,winter,Severe Stress
2025-01-23,Delhi,Delhi,30.5,15.75,72.4,17.1,31.2,237,2025,1,4,winter,Healthy
2025-01-23,Karnataka,Bengaluru,34.9,0.1,82.8,14.3,20.9,252,2025,1,4,winter,Healthy
2025-01-23,Tamil Nadu,Chennai,27.0,4.8,51.7,13.1,51.4,253,2025,1,4,winter,Healthy
2025-01-23,West Bengal,Kolkata,27.4,0.0,66.6,10.1,60.4,94,2025,1,4,winter,Healthy
2025-01-23,Telangana,Hyderabad,28.7,0.0,71.0,17.4,16.7,69,2025,1,4,winter,Mild Stress
2025-01-23,Gujarat,Ahmedabad,23.2,15.75,64.6,24.3,85.9,289,2025,1,4,winter,Healthy
2025-01-23,Rajasthan,Jaipur,37.9,0.0,81.2,23.0,14.5,328,2025,1,4,winter,Severe Stress
2025-01-23,Uttar Pradesh,Lucknow,20.3,0.0,81.3,24.9,34.5,159,2025,1,4,winter,Mild Stress
2025-01-23,Madhya Pradesh,Bhopal,26.6,0.0,52.2,3.8,60.6,191,2025,1,4,winter,Healthy
2025-01-24,Maharashtra,Mumbai,33.4,8.7,72.1,16.1,21.3,144,2025,1,4,winter,Healthy
2025-01-24,Delhi,Delhi,34.2,7.6,56.4,13.3,37.4,93,2025,1,4,winter,Healthy
2025-01-24,Karnataka,Bengaluru,27.2,6.8,58.4,16.7,31.3,64,2025,1,4,winter,Healthy
2025-01-24,Tamil Nadu,Chennai,37.0,5.8,35.5,13.3,31.5,268,2025,1,4,winter,Mild Stress
2025-01-24,West Bengal,Kolkata,35.5,0.0,37.9,3.3,32.0,127,2025,1,4,winter,Mild Stress
2025-01-24,Telangana,Hyderabad,19.5,1.2,84.0,9.5,61.8,303,2025,1,4,winter,Healthy
2025-01-24,Gujarat,Ahmedabad,29.4,15.75,48.9,15.8,5.7,303,2025,1,4,winter,Healthy
2025-01-24,Rajasthan,Jaipur,28.2,0.0,82.0,11.0,91.2,349,2025,1,4,winter,Mild Stress
2025-01-24,Uttar Pradesh,Lucknow,28.6,15.75,33.0,2.1,93.4,135,2025,1,4,winter,Healthy
2025-01-24,Madhya Pradesh,Bhopal,23.4,0.0,78.4,23.0,40.0,290,2025,1,4,winter,Mild Stress
2025-01-25,Maharashtra,Mumbai,24.5,0.0,90.4,4.4,92.7,189,2025,1,4,winter,Mild Stress
2025-01-25,Delhi,Delhi,28.3,0.0,44.7,16.1,75.2,264,2025,1,4,winter,Mild Stress
2025-01-25,Karnataka,Bengaluru,24.2,9.3,91.6,16.8,99.3,130,2025,1,4,winter,Healthy
2025-01-25,Tamil Nadu,Chennai,24.4,0.0,51.0,16.4,76.9,278,2025,1,4,winter,Mild Stress
2025-01-25,West Bengal,Kolkata,27.2,7.0,67.7,11.9,74.2,339,2025,1,4,winter,Healthy
2025-01-25,Telangana,Hyderabad,30.2,10.0,63.8,22.4,16.6,248,2025,1,4,winter,Mild Stress
2025-01-25,Gujarat,Ahmedabad,22.7,5.9,36.1,20.4,29.5,59,2025,1,4,winter,Healthy
2025-01-25,Rajasthan,Jaipur,30.9,0.0,41.6,12.2,30.5,310,2025,1,4,winter,Mild Stress
2025-01-25,Uttar Pradesh,Lucknow,24.5,0.0,40.2,18.6,65.4,327,2025,1,4,winter,Mild Stress
2025-01-25,Madhya Pradesh,Bhopal,39.0,4.6,84.9,23.9,78.0,103,2025,1,4,winter,Mild Stress
2025-01-26,Maharashtra,Mumbai,25.7,0.8,65.5,14.2,47.3,326,2025,1,4,winter,Healthy
2025-01-26,Delhi,Delhi,32.0,0.0,81.1,5.2,79.2,90,2025,1,4,winter,Mild Stress
2025-01-26,Karnataka,Bengaluru,27.3,0.0,33.2,4.6,61.4,261,2025,1,4,winter,Mild Stress
2025-01-26,Tamil Nadu,Chennai,23.1,0.0,61.2,19.8,13.8,225,2025,1,4,winter,Mild Stress
2025-01-26,West Bengal,Kolkata,30.4,15.75,70.2,14.3,30.4,310,2025,1,4,winter,Healthy
2025-01-26,Telangana,Hyderabad,20.2,6.1,55.0,2.5,84.0,117,2025,1,4,winter,Healthy
2025-01-26,Gujarat,Ahmedabad,21.1,0.0,93.5,7.8,83.9,101,2025,1,4,winter,Mild Stress
2025-01-26,Rajasthan,Jaipur,34.4,0.0,88.8,19.2,26.5,339,2025,1,4,winter,Severe Stress
2025-01-26,Uttar Pradesh,Lucknow,31.1,0.0,84.5,8.7,93.7,136,2025,1,4,winter,Mild Stress
2025-01-26,Madhya Pradesh,Bhopal,37.0,0.0,72.5,3.4,32.6,342,2025,1,4,winter,Severe Stress
2025-01-27,Maharashtra,Mumbai,37.7,0.0,45.1,3.0,11.9,288,2025,1,5,winter,Severe Stress
2025-01-27,Delhi,Delhi,34.6,0.0,72.1,20.3,58.5,102,2025,1,5,winter,Mild Stress
2025-01-27,Karnataka,Bengaluru,27.0,0.0,71.9,2.2,15.9,116,2025,1,5,winter,Mild Stress
2025-01-27,Tamil Nadu,Chennai,24.9,1.9,70.7,10.9,69.5,229,2025,1,5,winter,Healthy
2025-01-27,West Bengal,Kolkata,20.7,0.0,61.8,14.5,41.7,271,2025,1,5,winter,Mild Stress
2025-01-27,Telangana,Hyderabad,30.2,0.0,40.0,7.4,48.4,141,2025,1,5,winter,Mild Stress
2025-01-27,Gujarat,Ahmedabad,37.9,0.0,83.7,14.9,21.3,62,2025,1,5,winter,Mild Stress
2025-01-27,Rajasthan,Jaipur,33.2,0.0,76.7,19.0,92.5,315,2025,1,5,winter,Mild Stress
2025-01-27,Uttar Pradesh,Lucknow,24.4,0.0,93.5,16.2,94.0,286,2025,1,5,winter,Severe Stress
2025-01-27,Madhya Pradesh,Bhopal,34.1,0.0,75.6,13.2,87.2,149,2025,1,5,winter,Mild Stress
2025-01-28,Maharashtra,Mumbai,29.1,15.75,51.1,17.0,20.7,155,2025,1,5,winter,Healthy
2025-01-28,Delhi,Delhi,27.4,9.8,41.9,2.3,34.4,158,2025,1,5,winter,Healthy
2025-01-28,Karnataka,Bengaluru,29.5,15.75,67.9,19.0,96.3,333,2025,1,5,winter,Healthy
2025-01-28,Tamil Nadu,Chennai,34.1,7.6,46.3,16.5,39.0,264,2025,1,5,winter,Healthy
2025-01-28,West Bengal,Kolkata,19.6,3.4,79.8,5.3,72.2,293,2025,1,5,winter,Healthy
2025-01-28,Telangana,Hyderabad,37.1,0.0,60.9,12.0,50.7,153,2025,1,5,winter,Mild Stress
2025-01-28,Gujarat,Ahmedabad,24.4,0.0,51.9,23.0,85.0,306,2025,1,5,winter,Mild Stress
2025-01-28,Rajasthan,Jaipur,39.7,3.9,59.8,11.2,41.3,136,2025,1,5,winter,Healthy
2025-01-28,Uttar Pradesh,Lucknow,25.5,0.0,69.1,7.6,74.0,183,2025,1,5,winter,Healthy
2025-01-28,Madhya Pradesh,Bhopal,24.3,0.0,46.5,7.0,72.2,225,2025,1,5,winter,Mild Stress
2025-01-29,Maharashtra,Mumbai,31.8,0.0,53.4,10.0,39.5,228,2025,1,5,winter,Mild Stress
2025-01-29,Delhi,Delhi,18.6,0.0,69.7,7.7,7.5,150,2025,1,5,winter,Mild Stress
2025-01-29,Karnataka,Bengaluru,24.9,0.0,85.9,3.1,16.9,47,2025,1,5,winter,Severe Stress
2025-01-29,Tamil Nadu,Chennai,34.2,0.0,58.4,24.2,59.4,246,2025,1,5,winter,Severe Stress
2025-01-29,West Bengal,Kolkata,35.4,4.5,79.5,21.9,56.6,251,2025,1,5,winter,Mild Stress
2025-01-29,Telangana,Hyderabad,19.5,0.0,63.8,4.8,51.8,298,2025,1,5,winter,Mild Stress
2025-01-29,Gujarat,Ahmedabad,32.0,15.75,32.9,19.9,6.2,281,2025,1,5,winter,Mild Stress
2025-01-29,Rajasthan,Jaipur,23.5,0.0,59.1,2.8,67.5,335,2025,1,5,winter,Mild Stress
2025-01-29,Uttar Pradesh,Lucknow,35.7,15.75,33.6,11.2,72.0,227,2025,1,5,winter,Mild Stress
2025-01-29,Madhya Pradesh,Bhopal,40.3,0.0,59.6,6.8,6.2,323,2025,1,5,winter,Severe Stress
2025-01-30,Maharashtra,Mumbai,19.7,15.75,69.3,17.2,16.0,55,2025,1,5,winter,Healthy
2025-01-30,Delhi,Delhi,22.3,0.0,73.4,10.4,93.9,325,2025,1,5,winter,Mild Stress
2025-01-30,Karnataka,Bengaluru,35.4,0.0,89.4,23.2,15.6,106,2025,1,5,winter,Severe Stress
2025-01-30,Tamil Nadu,Chennai,37.0,0.0,93.9,13.9,67.9,40,2025,1,5,winter,Severe Stress
2025-01-30,West Bengal,Kolkata,24.1,0.0,86.2,21.5,16.3,252,2025,1,5,winter,Severe Stress
2025-01-30,Telangana,Hyderabad,38.6,0.0,47.0,10.6,96.9,262,2025,1,5,winter,Severe Stress
2025-01-30,Gujarat,Ahmedabad,35.1,15.75,66.4,10.8,93.5,101,2025,1,5,winter,Healthy
2025-01-30,Rajasthan,Jaipur,34.1,0.0,89.8,13.4,7.2,286,2025,1,5,winter,Severe Stress
2025-01-30,Uttar Pradesh,Lucknow,26.6,15.75,45.1,14.0,57.9,291,2025,1,5,winter,Healthy
2025-01-30,Madhya Pradesh,Bhopal,38.2,6.4,59.9,22.6,60.3,317,2025,1,5,winter,Mild Stress
2025-01-31,Maharashtra,Mumbai,28.2,1.4,80.8,11.7,96.1,195,2025,1,5,winter,Healthy
2025-01-31,Delhi,Delhi,29.7,2.0,59.7,7.6,63.3,113,2025,1,5,winter,Healthy
2025-01-31,Karnataka,Bengaluru,34.4,0.0,47.2,23.3,16.1,58,2025,1,5,winter,Severe Stress
2025-01-31,Tamil Nadu,Chennai,25.4,2.5,90.3,8.9,46.0,100,2025,1,5,winter,Healthy
2025-01-31,West Bengal,Kolkata,37.0,3.6,49.0,12.6,61.6,155,2025,1,5,winter,Healthy
2025-01-31,Telangana,Hyderabad,36.4,0.0,67.8,13.1,71.9,64,2025,1,5,winter,Mild Stress
2025-01-31,Gujarat,Ahmedabad,40.6,15.75,72.9,10.9,97.3,98,2025,1,5,winter,Healthy
2025-01-31,Rajasthan,Jaipur,38.2,0.9,44.7,12.3,36.5,340,2025,1,5,winter,Mild Stress
2025-01-31,Uttar Pradesh,Lucknow,23.2,0.0,75.6,8.2,53.4,187,2025,1,5,winter,Healthy
2025-01-31,Madhya Pradesh,Bhopal,26.5,0.0,77.4,5.4,79.7,255,2025,1,5,winter,Mild Stress
2025-02-01,Maharashtra,Mumbai,37.1,0.0,89.5,4.4,22.2,192,2025,2,5,winter,Severe Stress
2025-02-01,Delhi,Delhi,39.9,0.0,69.8,24.8,54.7,286,2025,2,5,winter,Severe Stress
2025-02-01,Karnataka,Bengaluru,19.0,15.75,47.3,22.5,16.1,152,2025,2,5,winter,Healthy
2025-02-01,Tamil Nadu,Chennai,30.0,0.0,92.8,3.7,56.2,302,2025,2,5,winter,Severe Stress
2025-02-01,West Bengal,Kolkata,28.8,0.0,57.5,22.1,39.7,147,2025,2,5,winter,Mild Stress
2025-02-01,Telangana,Hyderabad,31.7,0.0,72.7,21.3,47.6,96,2025,2,5,winter,Mild Stress
2025-02-01,Gujarat,Ahmedabad,21.1,0.0,33.6,21.5,16.9,239,2025,2,5,winter,Severe Stress
2025-02-01,Rajasthan,Jaipur,22.3,0.0,39.3,5.5,48.9,306,2025,2,5,winter,Mild Stress
2025-02-01,Uttar Pradesh,Lucknow,24.5,0.0,60.9,19.8,13.2,234,2025,2,5,winter,Mild Stress
2025-02-01,Madhya Pradesh,Bhopal,32.2,0.0,30.7,15.3,86.3,240,2025,2,5,winter,Mild Stress
2025-02-02,Maharashtra,Mumbai,33.2,0.0,94.1,13.2,30.7,189,2025,2,5,winter,Severe Stress
2025-02-02,Delhi,Delhi,36.8,15.75,78.3,22.9,24.2,68,2025,2,5,winter,Mild Stress
2025-02-02,Karnataka,Bengaluru,40.5,11.5,49.2,8.6,99.4,136,2025,2,5,winter,Healthy
2025-02-02,Tamil Nadu,Chennai,37.8,0.0,73.1,23.9,31.1,316,2025,2,5,winter,Severe Stress
2025-02-02,West Bengal,Kolkata,29.1,11.2,72.4,8.2,69.8,113,2025,2,5,winter,Healthy
2025-02-02,Telangana,Hyderabad,34.9,2.9,85.7,9.5,80.4,237,2025,2,5,winter,Mild Stress
2025-02-02,Gujarat,Ahmedabad,30.1,0.0,79.7,20.5,22.7,164,2025,2,5,winter,Mild Stress
2025-02-02,Rajasthan,Jaipur,26.3,15.75,45.5,2.1,86.4,329,2025,2,5,winter,Healthy
2025-02-02,Uttar Pradesh,Lucknow,21.9,0.0,37.0,9.2,11.3,75,2025,2,5,winter,Mild Stress
2025-02-02,Madhya Pradesh,Bhopal,40.0,7.7,75.0,17.0,41.4,331,2025,2,5,winter,Mild Stress
2025-02-03,Maharashtra,Mumbai,38.7,4.5,42.8,17.4,69.6,47,2025,2,6,winter,Healthy
2025-02-03,Delhi,Delhi,37.0,0.0,72.7,22.9,39.4,284,2025,2,6,winter,Severe Stress
2025-02-03,Karnataka,Bengaluru,31.9,0.0,61.7,17.2,47.8,149,2025,2,6,winter,Mild Stress
2025-02-03,Tamil Nadu,Chennai,20.6,0.0,90.7,19.8,17.6,316,2025,2,6,winter,Severe Stress
2025-02-03,West Bengal,Kolkata,38.1,0.0,86.6,5.1,98.6,209,2025,2,6,winter,Severe Stress
2025-02-03,Telangana,Hyderabad,31.9,0.0,44.6,21.6,49.7,272,2025,2,6,winter,Severe Stress
2025-02-03,Gujarat,Ahmedabad,21.7,0.0,39.4,21.5,23.1,184,2025,2,6,winter,Mild Stress
2025-02-03,Rajasthan,Jaipur,39.7,0.0,51.3,9.6,97.0,52,2025,2,6,winter,Mild Stress
2025-02-03,Uttar Pradesh,Lucknow,33.4,0.2,74.2,3.7,96.0,345,2025,2,6,winter,Healthy
2025-02-03,Madhya Pradesh,Bhopal,22.9,4.6,66.3,19.6,46.3,191,2025,2,6,winter,Healthy
2025-02-04,Maharashtra,Mumbai,28.0,0.0,38.2,7.9,53.4,135,2025,2,6,winter,Healthy
2025-02-04,Delhi,Delhi,37.9,0.0,81.2,12.0,5.8,292,2025,2,6,winter,Severe Stress
2025-02-04,Karnataka,Bengaluru,19.8,0.0,80.2,8.0,83.8,157,2025,2,6,winter,Healthy
2025-02-04,Tamil Nadu,Chennai,27.3,0.0,35.7,21.1,49.2,181,2025,2,6,winter,Mild Stress
2025-02-04,West Bengal,Kolkata,28.9,14.5,73.4,8.0,83.7,133,2025,2,6,winter,Healthy
2025-02-04,Telangana,Hyderabad,34.7,0.0,93.0,20.2,46.9,132,2025,2,6,winter,Severe Stress
2025-02-04,Gujarat,Ahmedabad,24.8,15.75,30.4,16.4,45.6,340,2025,2,6,winter,Healthy
2025-02-04,Rajasthan,Jaipur,37.8,8.2,91.3,21.7,13.7,339,2025,2,6,winter,Severe Stress
2025-02-04,Uttar Pradesh,Lucknow,27.0,0.0,81.5,10.6,49.0,264,2025,2,6,winter,Mild Stress
2025-02-04,Madhya Pradesh,Bhopal,26.2,7.8,44.3,10.7,86.1,191,2025,2,6,winter,Healthy
2025-02-05,Maharashtra,Mumbai,30.8,0.0,72.6,10.4,90.8,340,2025,2,6,winter,Mild Stress
2025-02-05,Delhi,Delhi,29.1,6.7,44.5,23.2,5.9,337,2025,2,6,winter,Mild Stress
2025-02-05,Karnataka,Bengaluru,36.9,0.0,57.0,4.9,97.0,341,2025,2,6,winter,Severe Stress
2025-02-05,Tamil Nadu,Chennai,25.5,15.75,89.0,6.9,9.6,293,2025,2,6,winter,Mild Stress
2025-02-05,West Bengal,Kolkata,29.8,0.0,92.4,22.2,96.6,231,2025,2,6,winter,Severe Stress
2025-02-05,Telangana,Hyderabad,27.5,0.0,44.5,22.1,34.3,197,2025,2,6,winter,Mild Stress
2025-02-05,Gujarat,Ahmedabad,26.8,15.75,60.4,16.9,27.7,57,2025,2,6,winter,Healthy
2025-02-05,Rajasthan,Jaipur,19.5,15.75,36.3,5.9,28.9,119,2025,2,6,winter,Healthy
2025-02-05,Uttar Pradesh,Lucknow,25.6,15.75,31.1,15.4,23.6,291,2025,2,6,winter,Healthy
2025-02-05,Madhya Pradesh,Bhopal,29.9,7.6,79.5,5.3,47.9,79,2025,2,6,winter,Healthy
2025-02-06,Maharashtra,Mumbai,35.6,0.0,91.4,5.4,99.1,168,2025,2,6,winter,Severe Stress
2025-02-06,Delhi,Delhi,35.6,0.0,92.3,14.5,52.3,233,2025,2,6,winter,Severe Stress
2025-02-06,Karnataka,Bengaluru,20.4,0.0,75.9,12.6,66.5,54,2025,2,6,winter,Healthy
2025-02-06,Tamil Nadu,Chennai,29.6,0.0,30.2,7.5,92.7,304,2025,2,6,winter,Mild Stress
2025-02-06,West Bengal,Kolkata,33.0,0.0,35.7,9.5,81.7,266,2025,2,6,winter,Mild Stress
2025-02-06,Telangana,Hyderabad,33.7,0.0,47.1,6.3,42.0,214,2025,2,6,winter,Mild Stress
2025-02-06,Gujarat,Ahmedabad,30.9,0.0,82.4,21.4,33.5,89,2025,2,6,winter,Mild Stress
2025-02-06,Rajasthan,Jaipur,21.0,6.8,35.9,22.2,90.7,51,2025,2,6,winter,Healthy
2025-02-06,Uttar Pradesh,Lucknow,22.7,0.0,68.6,22.4,60.8,333,2025,2,6,winter,Mild Stress
2025-02-06,Madhya Pradesh,Bhopal,35.6,0.0,61.0,9.2,29.4,80,2025,2,6,winter,Mild Stress
2025-02-07,Maharashtra,Mumbai,23.5,15.75,69.9,12.4,95.1,343,2025,2,6,winter,Healthy
2025-02-07,Delhi,Delhi,31.0,0.0,65.2,15.9,89.0,172,2025,2,6,winter,Mild Stress
2025-02-07,Karnataka,Bengaluru,27.9,8.3,93.1,20.6,41.7,212,2025,2,6,winter,Mild Stress
2025-02-07,Tamil Nadu,Chennai,19.6,0.0,94.0,12.0,55.1,56,2025,2,6,winter,Mild Stress
2025-02-07,West Bengal,Kolkata,40.2,0.0,90.3,24.9,28.7,60,2025,2,6,winter,Severe Stress
2025-02-07,Telangana,Hyderabad,34.9,0.0,44.4,23.7,89.9,99,2025,2,6,winter,Mild Stress
2025-02-07,Gujarat,Ahmedabad,27.9,9.7,49.8,14.0,57.6,41,2025,2,6,winter,Healthy
2025-02-07,Rajasthan,Jaipur,29.5,2.1,47.3,5.4,45.2,149,2025,2,6,winter,Healthy
2025-02-07,Uttar Pradesh,Lucknow,36.1,15.75,54.6,13.6,63.2,128,2025,2,6,winter,Healthy
2025-02-07,Madhya Pradesh,Bhopal,25.0,15.75,45.7,8.2,26.9,233,2025,2,6,winter,Healthy
2025-02-08,Maharashtra,Mumbai,40.0,8.3,94.0,19.7,78.2,148,2025,2,6,winter,Mild Stress
2025-02-08,Delhi,Delhi,33.1,9.0,93.1,22.9,60.1,189,2025,2,6,winter,Mild Stress
2025-02-08,Karnataka,Bengaluru,36.0,0.0,76.1,4.7,55.6,248,2025,2,6,winter,Severe Stress
2025-02-08,Tamil Nadu,Chennai,22.0,1.6,68.9,2.4,99.6,267,2025,2,6,winter,Healthy
2025-02-08,West Bengal,Kolkata,28.6,0.0,85.0,16.7,94.9,174,2025,2,6,winter,Healthy
2025-02-08,Telangana,Hyderabad,25.4,0.0,37.7,19.6,41.5,112,2025,2,6,winter,Healthy
2025-02-08,Gujarat,Ahmedabad,36.2,8.2,59.8,11.9,70.5,311,2025,2,6,winter,Mild Stress
2025-02-08,Rajasthan,Jaipur,35.6,1.6,82.7,22.2,53.4,243,2025,2,6,winter,Mild Stress
2025-02-08,Uttar Pradesh,Lucknow,19.8,9.6,60.8,3.3,71.1,49,2025,2,6,winter,Healthy
2025-02-08,Madhya Pradesh,Bhopal,22.8,15.75,38.4,21.2,76.6,175,2025,2,6,winter,Healthy
2025-02-09,Maharashtra,Mumbai,39.3,15.75,52.8,10.2,90.3,54,2025,2,6,winter,Healthy
2025-02-09,Delhi,Delhi,35.9,4.5,54.5,23.3,84.1,266,2025,2,6,winter,Mild Stress
2025-02-09,Karnataka,Bengaluru,26.2,15.75,73.3,16.7,28.8,104,2025,2,6,winter,Healthy
2025-02-09,Tamil Nadu,Chennai,29.6,0.0,38.8,3.0,30.4,98,2025,2,6,winter,Healthy
2025-02-09,West Bengal,Kolkata,31.0,0.0,51.1,8.8,97.8,118,2025,2,6,winter,Mild Stress
2025-02-09,Telangana,Hyderabad,23.4,0.0,61.3,4.6,93.6,82,2025,2,6,winter,Healthy
2025-02-09,Gujarat,Ahmedabad,34.4,0.0,49.1,12.2,61.5,169,2025,2,6,winter,Mild Stress
2025-02-09,Rajasthan,Jaipur,21.3,0.0,30.6,16.9,21.3,169,2025,2,6,winter,Healthy
2025-02-09,Uttar Pradesh,Lucknow,31.8,0.0,70.3,19.1,85.5,270,2025,2,6,winter,Mild Stress
2025-02-09,Madhya Pradesh,Bhopal,22.5,0.0,49.0,7.7,22.4,209,2025,2,6,winter,Mild Stress
2025-02-10,Maharashtra,Mumbai,30.5,0.0,63.6,14.4,23.7,44,2025,2,7,winter,Mild Stress
2025-02-10,Delhi,Delhi,25.3,0.0,58.1,14.4,50.5,59,2025,2,7,winter,Healthy
2025-02-10,Karnataka,Bengaluru,21.8,15.75,57.6,4.1,86.4,297,2025,2,7,winter,Healthy
2025-02-10,Tamil Nadu,Chennai,39.4,0.0,39.8,21.1,28.2,249,2025,2,7,winter,Severe Stress
2025-02-10,West Bengal,Kolkata,22.6,8.5,49.2,5.0,35.6,259,2025,2,7,winter,Healthy
2025-02-10,Telangana,Hyderabad,39.0,15.75,63.0,5.1,68.4,170,2025,2,7,winter,Healthy
2025-02-10,Gujarat,Ahmedabad,32.7,15.75,44.1,10.5,20.4,268,2025,2,7,winter,Healthy
2025-02-10,Rajasthan,Jaipur,31.5,15.75,91.6,15.0,43.9,66,2025,2,7,winter,Mild Stress
2025-02-10,Uttar Pradesh,Lucknow,41.6,0.0,46.3,15.8,10.0,281,2025,2,7,winter,Severe Stress
2025-02-10,Madhya Pradesh,Bhopal,25.0,0.0,71.5,5.9,30.7,177,2025,2,7,winter,Healthy
2025-02-11,Maharashtra,Mumbai,37.6,0.0,90.6,7.3,31.4,282,2025,2,7,winter,Severe Stress
2025-02-11,Delhi,Delhi,27.2,0.0,36.8,7.2,52.9,159,2025,2,7,winter,Healthy
2025-02-11,Karnataka,Bengaluru,21.3,0.0,81.2,20.9,54.6,200,2025,2,7,winter,Mild Stress
2025-02-11,Tamil Nadu,Chennai,27.4,0.5,71.1,10.2,25.3,65,2025,2,7,winter,Healthy
2025-02-11,West Bengal,Kolkata,23.5,15.75,31.2,24.8,25.2,192,2025,2,7,winter,Healthy
2025-02-11,Telangana,Hyderabad,23.0,3.3,56.0,24.7,89.4,206,2025,2,7,winter,Healthy
2025-02-11,Gujarat,Ahmedabad,29.8,0.0,91.3,16.1,67.5,153,2025,2,7,winter,Mild Stress
2025-02-11,Rajasthan,Jaipur,30.6,15.75,90.1,11.7,81.4,58,2025,2,7,winter,Mild Stress
2025-02-11,Uttar Pradesh,Lucknow,27.3,0.0,57.5,11.5,19.2,198,2025,2,7,winter,Mild Stress
2025-02-11,Madhya Pradesh,Bhopal,33.2,0.0,79.1,5.4,58.9,159,2025,2,7,winter,Mild Stress
2025-02-12,Maharashtra,Mumbai,28.9,15.75,52.2,20.3,88.7,180,2025,2,7,winter,Healthy
2025-02-12,Delhi,Delhi,22.6,0.0,51.0,4.1,49.7,178,2025,2,7,winter,Healthy
2025-02-12,Karnataka,Bengaluru,18.4,0.0,62.0,10.4,48.8,96,2025,2,7,winter,Healthy
2025-02-12,Tamil Nadu,Chennai,27.0,3.3,94.5,11.7,57.1,224,2025,2,7,winter,Mild Stress
2025-02-12,West Bengal,Kolkata,34.1,0.0,83.2,19.6,76.8,242,2025,2,7,winter,Mild Stress
2025-02-12,Telangana,Hyderabad,23.1,15.75,63.0,19.2,77.7,234,2025,2,7,winter,Healthy
2025-02-12,Gujarat,Ahmedabad,20.7,15.75,48.9,13.2,25.4,94,2025,2,7,winter,Healthy
2025-02-12,Rajasthan,Jaipur,37.8,0.0,88.2,5.6,80.7,54,2025,2,7,winter,Severe Stress
2025-02-12,Uttar Pradesh,Lucknow,38.8,0.0,50.9,13.4,67.7,175,2025,2,7,winter,Mild Stress
2025-02-12,Madhya Pradesh,Bhopal,20.1,2.9,47.6,24.6,91.8,174,2025,2,7,winter,Healthy
2025-02-13,Maharashtra,Mumbai,22.9,0.0,31.1,12.9,40.1,297,2025,2,7,winter,Mild Stress
2025-02-13,Delhi,Delhi,31.3,2.8,58.9,21.4,88.5,203,2025,2,7,winter,Mild Stress
2025-02-13,Karnataka,Bengaluru,22.2,0.4,63.8,14.8,93.2,113,2025,2,7,winter,Healthy
2025-02-13,Tamil Nadu,Chennai,25.8,15.75,88.1,20.0,79.9,271,2025,2,7,winter,Mild Stress
2025-02-13,West Bengal,Kolkata,25.5,2.5,76.2,22.3,47.4,228,2025,2,7,winter,Healthy
2025-02-13,Telangana,Hyderabad,31.0,0.0,74.4,3.7,39.1,69,2025,2,7,winter,Mild Stress
2025-02-13,Gujarat,Ahmedabad,25.3,0.0,87.2,17.3,93.0,51,2025,2,7,winter,Mild Stress
2025-02-13,Rajasthan,Jaipur,30.9,0.0,64.9,20.7,5.6,305,2025,2,7,winter,Severe Stress
2025-02-13,Uttar Pradesh,Lucknow,24.8,3.9,53.0,11.3,30.1,198,2025,2,7,winter,Healthy
2025-02-13,Madhya Pradesh,Bhopal,33.3,0.0,93.1,2.2,22.0,56,2025,2,7,winter,Severe Stress
2025-02-14,Maharashtra,Mumbai,37.0,15.75,36.7,14.5,77.4,253,2025,2,7,winter,Mild Stress
2025-02-14,Delhi,Delhi,32.7,0.0,61.1,19.6,55.6,69,2025,2,7,winter,Mild Stress
2025-02-14,Karnataka,Bengaluru,30.2,0.0,77.0,12.0,99.1,61,2025,2,7,winter,Mild Stress
2025-02-14,Tamil Nadu,Chennai,34.6,9.4,35.1,7.5,83.7,173,2025,2,7,winter,Healthy
2025-02-14,West Bengal,Kolkata,29.1,4.5,85.0,2.6,98.5,333,2025,2,7,winter,Healthy
2025-02-14,Telangana,Hyderabad,38.6,6.1,94.6,21.7,92.1,325,2025,2,7,winter,Severe Stress
